date,FIN,EN,IT,HC,IND,CD,CS,MAT,UTIL,RE,TEL,SPX
2016-12-30,0.0021550383,-0.0029123584,-0.0077963061,-0.0036131261,-0.0035232327,-0.0084054339,-0.0050027327,-0.0065959724,-0.0055283980,0.0094462058,-0.0072365885,-0.0046370502
2017-01-03,0.0111825511,0.0112849859,0.0088917398,0.0130542135,0.0059464200,0.0058970342,0.0036743049,0.0058346446,-0.0024704662,0.0040290237,0.0326511380,0.0084865753
2017-01-04,0.0080819799,-0.0021005877,0.0034839785,0.0078753238,0.0059116985,0.0133120515,0.0000000000,0.0146030210,0.0037149829,0.0137219246,0.0068651378,0.0057222738
2017-01-05,-0.0101267586,-0.0024996428,0.0016340744,0.0051144284,-0.0028590884,-0.0007232693,0.0032753560,-0.0029573164,0.0010282142,0.0034474597,-0.0072982803,-0.0007706705
2017-01-06,0.0034098289,0.0009233428,0.0073410388,0.0028267928,0.0057342157,0.0049451083,0.0009600783,0.0009887264,0.0030815798,-0.0021634244,-0.0138338635,0.0035169592
2017-01-09,-0.0067966761,-0.0144947096,-0.0002025994,0.0042283630,-0.0077606157,-0.0008399678,-0.0080580741,-0.0001973499,-0.0131073797,-0.0066316486,-0.0097118176,-0.0035485943
2017-01-10,0.0021387391,-0.0090922999,0.0002026405,0.0035087889,0.0041503256,0.0036032768,-0.0050289542,0.0005924394,-0.0031124883,-0.0093722151,0.0059436110,0.0000000000
2017-01-11,0.0064020387,0.0107948083,0.0046560445,-0.0100698084,0.0052454366,0.0021547457,0.0019437686,0.0080967865,0.0104084239,-0.0042764630,-0.0038404518,0.0028296383
2017-01-12,-0.0084819118,-0.0041379862,-0.0024181480,0.0009885220,-0.0041112504,-0.0009552052,-0.0009701421,-0.0019590394,0.0008240328,0.0045548032,-0.0002965981,-0.0021448090
2017-01-13,0.0055601381,-0.0029492073,0.0030298635,0.0009884296,0.0038105521,0.0037060114,0.0005828034,-0.0015703801,-0.0014411082,-0.0010364736,0.0028676781,0.0018498402
2017-01-17,-0.0238193963,0.0061841832,-0.0038260198,-0.0050763957,-0.0077506540,0.0016668296,0.0141693416,-0.0045213558,0.0109256929,0.0067451049,0.0012817340,-0.0029675027
2017-01-18,0.0082785906,-0.0022713678,0.0026276025,-0.0012752731,0.0038260244,-0.0017833799,0.0034449208,0.0063190662,-0.0012234993,0.0016742381,-0.0064993253,0.0017637541
2017-01-19,-0.0043215487,-0.0054910197,-0.0014112918,-0.0063860310,0.0073053049,-0.0030970805,-0.0036236598,-0.0062793863,-0.0087792231,-0.0104176472,0.0004957109,-0.0036093084
2017-01-20,0.0047742670,0.0037707308,0.0054513321,-0.0025706637,0.0001573906,0.0028676866,0.0065082648,0.0088865107,0.0018535601,0.0063686223,0.0024768939,0.0033662372
2017-01-23,-0.0064790813,-0.0105986245,0.0018071462,-0.0041523026,-0.0055169821,0.0007146968,-0.0003802314,0.0019570554,-0.0051393812,0.0076193407,0.0030634489,-0.0026901248
2017-01-24,0.0126086432,0.0109834633,0.0062138448,-0.0069012561,0.0099857294,0.0082154893,0.0066586415,0.0257863788,-0.0002066202,0.0023070213,-0.0136946527,0.0065645936
2017-01-25,0.0167451639,0.0052305351,0.0095615936,0.0094108263,0.0105148224,0.0061406641,-0.0001887440,0.0066657338,0.0000000000,-0.0053707660,0.0001001066,0.0080260906
2017-01-26,0.0025338766,0.0008005803,-0.0027622679,-0.0077456211,0.0023293475,0.0015259688,-0.0043479786,0.0026481681,0.0004135384,-0.0010286708,0.0032957708,-0.0007353844
2017-01-27,-0.0037910647,-0.0103987660,0.0039573480,0.0082394609,-0.0007748067,-0.0031641055,-0.0055058049,-0.0035849156,-0.0002067899,-0.0093950730,0.0067695113,-0.0008664639
2017-01-30,-0.0080338476,-0.0183210283,-0.0080805816,-0.0048742657,-0.0085282322,-0.0011759283,-0.0007637424,-0.0102252452,0.0008266934,-0.0068855993,-0.0077127166,-0.0060095435
2017-01-31,-0.0063938532,0.0004116382,-0.0049671375,0.0159917254,-0.0087584242,-0.0015299835,0.0047762860,-0.0059308899,0.0154858406,0.0078493929,0.0017936919,-0.0008899054
2017-02-01,0.0012869995,-0.0074074488,0.0075876141,0.0086501744,-0.0017354192,-0.0018859345,-0.0077959786,0.0050041757,-0.0172836399,-0.0118118600,-0.0167117582,0.0002983635
2017-02-02,-0.0038559384,0.0056659212,-0.0019816866,-0.0002815212,-0.0018964371,-0.0008268720,0.0091988112,-0.0044046440,0.0105529537,0.0111651684,-0.0100149661,0.0005703094
2017-02-03,0.0202150893,0.0086572178,0.0065530766,0.0043594299,0.0074424279,-0.0013003464,0.0064564526,0.0017312047,0.0012284043,0.0067548378,0.0077664248,0.0072647581
2017-02-06,-0.0046374937,-0.0084466145,0.0005915016,0.0011203856,0.0014144678,-0.0029593070,-0.0054716168,-0.0026881837,-0.0020449687,-0.0033550804,-0.0136890752,-0.0021153570
2017-02-07,-0.0025413887,-0.0141522593,0.0039433048,0.0009790682,0.0017269926,-0.0009490247,0.0081578968,-0.0078938654,0.0024588225,-0.0014238176,-0.0032899367,0.0002268292
2017-02-08,-0.0067940782,0.0023693444,0.0017673976,-0.0015371291,-0.0014103857,0.0061785046,0.0041402297,0.0023287893,0.0098119015,0.0072605335,0.0022692635,0.0006933224
2017-02-09,0.0136813014,0.0112623035,0.0031368080,0.0036384321,0.0076886981,0.0062589728,0.0041226977,-0.0003871852,-0.0085017720,0.0030891359,0.0064837796,0.0057525464
2017-02-10,0.0029521763,0.0075624765,0.0029314899,0.0019519430,0.0079412210,0.0061025673,0.0007465455,0.0091030008,0.0063290169,0.0076986716,0.0064415644,0.0035660501
2017-02-13,0.0113540631,0.0019105399,0.0044811960,0.0061232069,0.0100416766,0.0011662492,0.0000000000,0.0082536433,0.0048689667,0.0033113948,-0.0066037004,0.0052458451
2017-02-14,0.0116422379,0.0032688997,0.0032980995,0.0078838356,0.0004589112,0.0057090971,0.0001865201,-0.0001903495,-0.0072681660,-0.0055848132,0.0000000000,0.0040073352
2017-02-15,0.0078094041,-0.0039370315,0.0032866891,0.0108415805,0.0053509608,0.0052127362,0.0091368630,-0.0013327875,-0.0024407384,-0.0008931482,-0.0023524927,0.0049923089
2017-02-16,-0.0024470715,-0.0136293888,0.0023125871,-0.0013579836,0.0003040367,-0.0050703421,0.0012930323,0.0000000000,0.0099898426,0.0047264228,0.0023580400,-0.0008641180
2017-02-17,0.0004090472,-0.0055276027,0.0034610387,0.0013598302,0.0016725785,0.0032431129,0.0049827994,-0.0028600356,0.0006057831,0.0016528849,0.0088972423,0.0016785565
2017-02-21,0.0049038640,0.0068085276,0.0051735713,0.0044796334,0.0050080655,0.0057729668,0.0089974304,0.0032503479,0.0104901497,0.0125661441,0.0091234557,0.0060480662
2017-02-22,0.0008133993,-0.0151806056,0.0011436495,-0.0014866728,-0.0027182013,0.0000000000,0.0001816473,0.0026686423,0.0041924827,-0.0025067402,0.0023103143,-0.0010822001
2017-02-23,0.0000000000,0.0042038039,-0.0001904038,0.0073091829,-0.0065111758,-0.0067727887,0.0023659115,-0.0055127016,0.0103378052,0.0042730151,-0.0021045514,0.0004189867
2017-02-24,-0.0077204587,-0.0093495935,0.0022853612,0.0048376513,0.0042678830,0.0046230796,0.0034486024,0.0021026887,0.0151517573,0.0050056946,-0.0031134671,0.0014933642
2017-02-27,0.0053235289,0.0085924352,-0.0005701773,0.0048138826,0.0036420564,0.0011500896,-0.0045222650,-0.0024796139,-0.0056217147,0.0052296575,-0.0010070863,0.0010179831
2017-02-28,-0.0004074549,-0.0030723046,-0.0047526969,-0.0019962594,-0.0040826143,-0.0074692104,0.0012718290,-0.0009561089,0.0091621944,-0.0039638307,-0.0143205756,-0.0025783764
2017-03-01,0.0285246659,0.0200334662,0.0141357986,0.0100011428,0.0168539880,0.0112306175,0.0047187272,0.0195215444,-0.0088853840,-0.0031090898,0.0084922670,0.0136738547
2017-03-02,-0.0154513766,-0.0094765731,-0.0065926625,-0.0031685005,-0.0107511047,-0.0024040160,-0.0001804798,-0.0107000637,0.0072110859,-0.0041165413,-0.0082180350,-0.0058598805
2017-03-03,0.0048289671,-0.0018025515,0.0022750757,0.0039737183,0.0010563252,-0.0014925518,-0.0037939619,-0.0007590291,-0.0030962616,-0.0023798776,-0.0046028995,0.0005038773
2017-03-06,-0.0076092418,0.0022227126,-0.0015134333,-0.0038260495,-0.0024123633,-0.0032183315,-0.0043526353,-0.0064566918,-0.0019408746,-0.0046463368,-0.0088377667,-0.0032772409
2017-03-07,-0.0028247940,-0.0088707402,0.0000000000,-0.0070189545,-0.0028719008,-0.0032284326,-0.0012749303,-0.0055426441,-0.0005837346,-0.0042890605,-0.0151375768,-0.0029133738
2017-03-08,0.0004047246,-0.0260101234,0.0011367158,0.0040009785,-0.0034864458,0.0041647293,-0.0021889363,0.0000000000,-0.0143990269,-0.0153296853,-0.0051582146,-0.0022842152
2017-03-09,0.0036409557,0.0066043197,-0.0001890122,0.0054461128,-0.0045633001,-0.0009220004,0.0016447864,-0.0030752131,-0.0021722212,-0.0127381034,0.0053968738,0.0007998954
2017-03-10,-0.0008063697,-0.0014261439,0.0052998645,0.0038317301,0.0061123836,0.0014995124,0.0045625961,0.0046270488,0.0083103082,-0.0024761579,0.0034732143,0.0032686702
2017-03-13,0.0024204193,0.0001422520,0.0009412850,-0.0007896523,-0.0006074025,0.0026480906,0.0007266997,0.0028784315,0.0029435058,0.0015675789,0.0072372729,0.0003666328
2017-03-14,-0.0028170195,-0.0112819123,-0.0022573390,-0.0036880347,-0.0094225366,-0.0002298071,-0.0029048668,-0.0086109503,-0.0009780208,-0.0009129681,-0.0091638320,-0.0033790272
2017-03-15,-0.0016139582,0.0222443197,0.0067878929,0.0125590067,0.0113529614,0.0052838890,0.0074641416,0.0160201667,0.0160592099,0.0184097686,0.0154493545,0.0083747528
2017-03-16,0.0016165673,-0.0070651799,0.0005615621,-0.0096616377,-0.0045508400,-0.0001140864,0.0014453390,-0.0068388744,-0.0109866732,-0.0016669786,0.0038294160,-0.0016267103
2017-03-17,-0.0098006576,-0.0007297383,0.0021607651,-0.0055040182,0.0054652928,0.0012719546,-0.0027205199,0.0042983247,0.0060287912,0.0042376002,0.0070107347,-0.0013143148
2017-03-20,-0.0081798746,-0.0014327248,0.0009372396,-0.0014634015,-0.0018274750,-0.0024037599,0.0020010068,0.0055405048,-0.0066366828,-0.0003838315,-0.0003068386,-0.0020098935
2017-03-21,-0.0280412813,-0.0070299318,-0.0146097250,-0.0078613964,-0.0152529860,-0.0126218779,-0.0009078534,-0.0167204556,0.0141480125,-0.0031974806,-0.0098321400,-0.0124079729
2017-03-22,-0.0021212706,-0.0014451009,0.0062726980,0.0002681390,0.0035625570,0.0011621380,-0.0019985586,0.0028985859,0.0048439635,0.0005133790,-0.0130325588,0.0018898864
2017-03-23,0.0021257800,-0.0040516660,-0.0026444004,-0.0030879181,-0.0013890385,0.0023211898,-0.0021843930,0.0042389311,-0.0030853613,0.0074392469,-0.0019911177,-0.0010602697
2017-03-24,-0.0012728970,-0.0039226855,0.0007574443,0.0005385152,-0.0026272357,0.0024323601,-0.0020071234,-0.0088258876,0.0036750517,-0.0007065181,0.0023087812,-0.0008439958
2017-03-27,-0.0038231728,-0.0046674935,0.0000000000,0.0026922666,-0.0035644194,-0.0003465679,-0.0009140579,0.0021294455,-0.0038540054,-0.0068177835,-0.0081360834,-0.0010195875
2017-03-28,0.0136459523,0.0142149470,0.0071917400,0.0006709753,0.0105756339,0.0076271371,0.0018297883,0.0115895977,-0.0007740991,0.0044033198,-0.0008523803,0.0072514744
2017-03-29,-0.0063104581,0.0137258973,0.0016908983,0.0002684493,-0.0001541760,0.0059641246,0.0018261780,0.0007639573,-0.0027105073,0.0043845899,0.0074634896,0.0010853247
2017-03-30,0.0131245946,-0.0002850106,0.0018757702,0.0001343082,0.0055410346,0.0026224060,-0.0020052144,0.0001906246,-0.0077654679,0.0029528663,0.0074081986,0.0029351099
2017-03-31,-0.0083578122,-0.0034217439,-0.0018722582,-0.0028164472,-0.0041329438,0.0001134880,-0.0029229017,-0.0001905883,0.0039131212,0.0047362803,-0.0033618777,-0.0022550475
2017-04-03,-0.0021070635,-0.0017166657,-0.0009378458,0.0008072374,-0.0021519041,-0.0039797079,-0.0016488678,-0.0038162575,-0.0001952812,0.0008914832,-0.0022132292,-0.0016421255
2017-04-04,-0.0012667927,0.0073087584,0.0007510596,-0.0005378240,0.0026187449,-0.0015981483,0.0029363117,0.0036395222,0.0031194408,-0.0008906891,0.0166911784,0.0005595225
2017-04-05,-0.0076107804,-0.0031301181,-0.0041276096,-0.0030917705,-0.0032263339,-0.0024010119,-0.0018295195,-0.0007636072,0.0056355427,0.0002548356,-0.0042601072,-0.0030548612
2017-04-06,0.0063908285,0.0079920727,0.0001883031,0.0017527148,0.0027742918,0.0030945409,0.0000000000,0.0053474947,-0.0025124367,0.0068780511,0.0010436834,0.0019295094
2017-04-07,-0.0042335607,-0.0038228757,-0.0005649605,0.0017504281,0.0010761919,-0.0029703886,0.0027494438,-0.0009500921,-0.0042617879,0.0011385111,0.0048990687,-0.0008271302
2017-04-10,-0.0025509167,0.0075327920,-0.0018847657,-0.0018814093,0.0024564795,0.0036671008,0.0029253970,0.0001902340,0.0017510786,0.0069497946,0.0025932867,0.0006876865
2017-04-11,-0.0029839543,0.0001411569,-0.0037767286,-0.0013468856,0.0013784691,-0.0007992086,0.0003642175,-0.0026613739,-0.0003885034,0.0055212763,0.0039316323,-0.0014338793
2017-04-12,-0.0081229773,-0.0042313313,-0.0034111246,0.0000000000,-0.0137657156,-0.0039992393,0.0038267727,-0.0123903389,0.0073827490,-0.0022463941,0.0031954507,-0.0037599510
2017-04-13,-0.0129310934,-0.0182719201,-0.0039939568,-0.0025614284,-0.0071340919,-0.0069989118,-0.0045383781,-0.0096506451,-0.0032785156,-0.0020012698,-0.0059587465,-0.0068146942
2017-04-17,0.0174670657,0.0021639157,0.0091654002,0.0036498109,0.0109343083,0.0102829273,0.0071117546,0.0072109365,0.0044506238,0.0125331891,0.0103344619,0.0086133489
2017-04-18,-0.0094417099,-0.0093576120,-0.0001892809,-0.0109090745,-0.0032448471,0.0001141370,0.0045266976,-0.0011609694,0.0023115706,0.0023516487,0.0003071453,-0.0029033799
2017-04-19,-0.0030329850,-0.0146783983,-0.0007568710,0.0029959573,0.0009302061,0.0009148076,-0.0037852099,0.0013559497,-0.0069193071,-0.0016052542,0.0028635648,-0.0017163508
2017-04-20,0.0169487069,0.0048677370,0.0090909963,0.0062447049,0.0120797153,0.0105109111,-0.0019905072,0.0110274315,-0.0038705139,0.0006182475,-0.0021414528,0.0075572634
2017-04-21,-0.0102562866,-0.0049906191,-0.0020649721,-0.0059365815,0.0009179083,-0.0022613037,-0.0029003800,-0.0011481723,0.0050516154,-0.0039556605,-0.0118539037,-0.0030350729
2017-04-24,0.0224525080,0.0059004916,0.0118490766,0.0099078053,0.0142182805,0.0064591656,0.0090905417,0.0114946571,0.0052192302,-0.0086870492,0.0038265730,0.0108400690
2017-04-25,0.0088683146,0.0085058232,0.0052044138,0.0043006551,0.0048236195,0.0078808863,0.0039644298,0.0160982695,-0.0013460827,0.0028795521,0.0088595903,0.0060906875
2017-04-26,-0.0008371996,-0.0033444011,-0.0011093911,0.0054862940,0.0001500229,0.0046917075,-0.0080761893,-0.0001863043,-0.0030812022,-0.0066162706,0.0079645682,-0.0004857035
2017-04-27,-0.0046080290,-0.0109426867,0.0040723627,0.0021293773,-0.0002996663,0.0053369786,-0.0012668555,-0.0022371803,0.0034770291,0.0011310535,-0.0074966053,0.0005529198
2017-04-28,-0.0096804230,0.0007376445,0.0025812523,0.0026558587,-0.0046514718,-0.0039815542,-0.0003619744,-0.0084081725,-0.0048124576,-0.0092882103,-0.0104113555,-0.0019131471
2017-05-01,0.0063748230,-0.0028005681,0.0075394026,0.0022516832,-0.0030146614,0.0013325829,-0.0038056119,0.0005653671,-0.0059963084,0.0060813963,-0.0057759466,0.0017322905
2017-05-02,-0.0012667927,-0.0050260290,0.0021903358,0.0027755054,0.0048383399,0.0011086372,-0.0067310882,0.0016947973,0.0011681758,-0.0025183337,0.0024897481,0.0011890500
2017-05-03,0.0080338677,0.0028227035,-0.0018213415,-0.0048761991,0.0007521702,-0.0058703534,0.0009156422,-0.0097761795,-0.0034988518,-0.0119935350,-0.0223533366,-0.0012713605
2017-05-04,0.0016776257,-0.0183701767,-0.0007295910,0.0066218302,0.0010525283,-0.0015599566,0.0076852184,0.0011390601,0.0035111367,-0.0043446205,-0.0199005997,0.0005821026
2017-05-05,-0.0016748160,0.0158465219,0.0036516884,-0.0005261631,0.0051067714,0.0062492958,0.0027237498,0.0142233139,0.0054419862,0.0096252253,0.0139326343,0.0040886954
2017-05-08,-0.0008388604,0.0071311328,0.0043658693,-0.0061871670,-0.0026901855,0.0018851982,-0.0003622866,-0.0080404987,-0.0003866023,-0.0057198014,0.0058583365,0.0000374460
2017-05-09,-0.0037785166,-0.0082606219,0.0012678749,0.0011920120,0.0013489215,0.0057560736,-0.0036228481,-0.0075398324,-0.0073485812,-0.0053695125,-0.0051889056,-0.0010252486
2017-05-10,0.0033714735,0.0132379308,0.0037989597,-0.0029099188,-0.0020951102,-0.0034116895,0.0007271151,0.0032288974,0.0015581617,0.0053984999,-0.0017032137,0.0011306014
2017-05-11,-0.0063000455,-0.0020552337,-0.0012614771,0.0005302762,-0.0002999107,-0.0059634338,0.0014535295,-0.0015145498,0.0013617294,-0.0053695125,-0.0142889475,-0.0021628091
2017-05-12,-0.0042266904,-0.0033831016,0.0025263675,-0.0017240208,-0.0055497456,-0.0014443866,-0.0029030173,-0.0024650506,0.0048563943,-0.0026995043,0.0067070148,-0.0014784414
2017-05-15,0.0076404323,0.0078224834,0.0055793942,0.0065089809,0.0046758941,0.0002227279,0.0032753807,0.0087436856,0.0042527243,0.0036087630,0.0007524644,0.0047765137
2017-05-16,0.0029485692,-0.0049794101,0.0046536392,-0.0038270322,-0.0010510151,-0.0034485849,-0.0009065864,0.0001882539,-0.0073145349,-0.0056504492,-0.0010738485,-0.0006868970
2017-05-17,-0.0314994664,-0.0098614542,-0.0272580622,-0.0131161944,-0.0199880181,-0.0161846966,-0.0014522099,-0.0211000987,0.0025205137,0.0052950719,-0.0192410055,-0.0181782144
2017-05-18,0.0039027526,-0.0002975059,0.0058607081,0.0044304111,0.0013803654,0.0057864200,0.0007268049,0.0005771799,0.0034817370,0.0026979907,0.0086584115,0.0036868183
2017-05-19,0.0086396112,0.0123423026,0.0058266366,0.0028066785,0.0131697158,0.0067678502,0.0054497461,0.0086557939,0.0038548462,0.0058936896,0.0081493757,0.0067674999
2017-05-22,0.0025691001,-0.0022034240,0.0079652244,0.0026654157,0.0077086525,0.0050419296,0.0056010136,0.0011442310,0.0086407833,0.0029295473,0.0061438598,0.0051601311
2017-05-23,0.0076893891,0.0023555146,0.0017958533,0.0033232385,0.0020998043,-0.0037904322,0.0010779156,0.0007617158,0.0026650027,0.0022859239,0.0003210983,0.0018378720
2017-05-24,-0.0004239712,-0.0052871432,0.0041235835,0.0025170311,0.0011973549,0.0035812043,0.0039479843,0.0066616431,0.0056957351,0.0067157212,-0.0040693105,0.0024891265
2017-05-25,0.0016962198,-0.0181602981,0.0071414629,0.0047573362,0.0065783093,0.0088090309,0.0062568373,-0.0011343222,0.0081181454,0.0021397424,0.0046237054,0.0044419484
2017-05-26,-0.0004235287,0.0016537899,-0.0005320808,-0.0018409116,0.0011880410,0.0029844924,0.0037306552,0.0018925681,0.0000000000,-0.0061543642,-0.0017126036,0.0003105500
2017-05-30,-0.0067765480,-0.0133612371,0.0042570563,-0.0014494422,-0.0002966413,0.0007715607,-0.0003542523,-0.0001887519,0.0031834473,-0.0039174419,0.0065403284,-0.0012046246
2017-05-31,-0.0085286961,-0.0042602332,-0.0015895828,0.0039587300,0.0019290381,0.0026426933,0.0028332887,0.0030232890,0.0050400580,0.0002540198,0.0010649927,-0.0004599688
2017-06-01,0.0124729194,0.0062650360,0.0024766869,0.0110407837,0.0062203083,0.0094454185,0.0081211784,0.0120573104,0.0070581448,0.0040585136,0.0107468173,0.0075711126
2017-06-02,-0.0038231728,-0.0115415771,0.0091758894,0.0064999851,0.0039743029,0.0035902489,0.0029772746,0.0024200817,0.0011065440,0.0098535308,0.0073692963,0.0037077313
2017-06-05,0.0017057199,0.0018436964,0.0008742185,-0.0028409065,-0.0035186638,-0.0027102845,0.0010474422,-0.0031570294,-0.0031319306,-0.0031273554,-0.0025081430,-0.0012176652
2017-06-06,-0.0042570866,0.0118083046,-0.0019214546,-0.0024615288,-0.0067677175,-0.0085878251,-0.0024416452,0.0005590281,-0.0022178700,-0.0050195905,0.0024098019,-0.0027790400
2017-06-07,0.0076955745,-0.0140952847,0.0031504912,0.0027270947,-0.0011851377,0.0017545675,-0.0003498070,0.0013032713,0.0033339636,0.0041620509,-0.0079433425,0.0015682572
2017-06-08,0.0114553035,-0.0029209442,0.0022683549,-0.0028490709,0.0032630122,-0.0064579494,-0.0075213405,0.0029749433,-0.0083070247,-0.0016329846,0.0004214758,0.0002672047
2017-06-09,0.0188758796,0.0240520013,-0.0247216407,0.0067531034,0.0038430499,-0.0044065528,-0.0012336029,0.0127922665,-0.0009307977,0.0064160604,0.0026329769,-0.0008299892
2017-06-12,0.0020582988,0.0070757753,-0.0058905730,-0.0012903030,0.0036813386,-0.0005537542,-0.0001767676,-0.0038443061,-0.0018632347,0.0066248114,0.0119731929,-0.0009787632
2017-06-13,0.0053408636,0.0074751912,0.0071824994,0.0020671290,0.0041079345,0.0062002640,0.0015885969,0.0124954294,0.0024266029,0.0021113537,-0.0038397541,0.0045115052
2017-06-14,0.0016347121,-0.0181035199,-0.0048135107,0.0047692332,-0.0010225867,-0.0005502790,0.0063436190,-0.0105264552,0.0054003722,0.0032215249,0.0002080494,-0.0009958308
2017-06-15,-0.0040799256,-0.0075565270,-0.0044785978,-0.0010261364,0.0059966386,-0.0041837050,-0.0022763303,-0.0088040319,0.0057415952,0.0034584242,-0.0049999071,-0.0022395981
2017-06-16,-0.0011101853,0.0165439007,-0.0017526339,0.0016499833,0.0032719571,-0.0002770482,-0.0105050458,0.0043133508,0.0045863336,-0.0006149752,0.0003139851,0.0002836394
2017-06-19,0.0102921509,-0.0063349759,0.0148417906,0.0104258241,0.0061155176,0.0076539373,0.0048258099,0.0079598699,-0.0033269193,0.0017239166,-0.0043958626,0.0083472287
2017-06-20,-0.0085573922,-0.0127501335,-0.0080260086,0.0033123346,-0.0107088693,-0.0125497373,-0.0039132664,-0.0055096028,0.0005564626,-0.0033197222,-0.0130344492,-0.0066966374
2017-06-21,-0.0082201661,-0.0161440787,0.0055736466,0.0126967702,-0.0067292151,0.0015610049,-0.0028568774,-0.0105260467,-0.0059305801,-0.0039479749,-0.0116091323,-0.0005826444
2017-06-22,-0.0062164802,-0.0006249029,0.0003573974,0.0104062454,-0.0020620532,-0.0023375333,-0.0066261531,0.0011196079,-0.0046602147,0.0019819955,-0.0003236548,-0.0004557821
2017-06-23,-0.0037530317,0.0067238737,0.0062558340,-0.0014888431,0.0036896594,-0.0012270564,0.0003601713,0.0039149692,-0.0033719745,0.0039558440,0.0037733358,0.0015609155
2017-06-26,0.0054416147,-0.0021748658,-0.0053286169,-0.0009941524,0.0002938789,0.0035744526,0.0039649236,0.0029713873,0.0067659103,0.0064020417,0.0036505827,0.0003158018
2017-06-27,0.0049958652,-0.0015566129,-0.0164286636,-0.0090807369,-0.0074966019,-0.0079028678,-0.0086161185,-0.0061098756,-0.0112004506,-0.0059121690,-0.0097368340,-0.0080728249
2017-06-28,0.0157412697,0.0054569878,0.0125272667,0.0052722873,0.0090344665,0.0100975876,0.0036212358,0.0091278919,-0.0096279655,0.0013657478,0.0092594274,0.0088080664
2017-06-29,0.0069333178,0.0021707229,-0.0179307816,-0.0091158907,-0.0085131430,-0.0096633377,-0.0106442061,-0.0119989085,-0.0080060736,-0.0109115066,-0.0106854091,-0.0086000232
2017-06-30,-0.0008102777,0.0044876290,-0.0009128359,-0.0013864637,0.0082900960,0.0052712188,0.0018235831,0.0054183436,-0.0015373712,0.0000000000,0.0018549013,0.0015332318
2017-07-03,0.0145930751,0.0192541003,-0.0069445926,0.0017671928,0.0061663701,-0.0010040144,-0.0009103530,0.0087344596,-0.0046189228,0.0106556970,0.0059894293,0.0023108339
2017-07-05,0.0015977303,-0.0202508947,0.0099374547,0.0059203277,0.0029184974,-0.0024566723,-0.0007288397,-0.0033163498,-0.0048335087,-0.0112870557,-0.0066035897,0.0014532790
2017-07-06,-0.0075786660,-0.0111062168,-0.0091108227,-0.0128991436,-0.0087296908,-0.0101887126,-0.0056514321,-0.0044359780,-0.0003888695,-0.0174390095,-0.0127490771,-0.0093688238
2017-07-07,0.0068328138,-0.0015596822,0.0115852332,0.0050751587,0.0077791537,0.0089358350,-0.0005500039,0.0051982403,0.0007778448,0.0048524859,-0.0017661086,0.0064031255
2017-07-10,-0.0011978144,0.0032808945,0.0072712816,-0.0018934903,0.0029127774,0.0021301877,-0.0069712635,0.0062803140,-0.0007772403,-0.0073698168,-0.0012163538,0.0009277662
2017-07-11,-0.0087928823,0.0054498405,0.0021657128,-0.0011381821,-0.0008710118,-0.0020137926,-0.0027712084,-0.0014684293,-0.0005830885,-0.0011521998,-0.0104061074,-0.0007826806
2017-07-12,0.0032259163,0.0027880161,0.0129661205,0.0068370988,0.0055230659,0.0076223999,0.0055578188,0.0115808233,0.0085571516,0.0125592024,0.0040272214,0.0073056076
2017-07-13,0.0060291775,0.0040152280,0.0019552072,0.0008800943,-0.0007228491,0.0001116156,0.0001843918,-0.0010901073,-0.0034709692,0.0003794921,-0.0037881776,0.0018745843
2017-07-14,-0.0043951337,0.0059990566,0.0088717986,0.0067853684,0.0043398465,0.0032255535,0.0079201376,0.0050936053,0.0046437520,0.0101217625,0.0057038737,0.0046735031
2017-07-17,-0.0032102918,-0.0012230315,0.0001757393,-0.0036195498,-0.0005760563,0.0024391519,0.0010963895,0.0019906407,0.0046227746,0.0040080250,0.0047822218,-0.0000529128
2017-07-18,-0.0016102246,-0.0047460557,0.0045722300,0.0007515813,-0.0023056814,0.0045348034,0.0000000000,-0.0041543998,0.0028755633,-0.0024952221,-0.0081907467,0.0005978573
2017-07-19,0.0004032054,0.0146132696,0.0050757080,0.0081350715,0.0010103858,0.0048450157,0.0036511613,0.0096136232,0.0042055870,0.0080043283,0.0065842915,0.0053726394
2017-07-20,-0.0004030429,-0.0030322973,0.0020901920,0.0065796232,-0.0056273606,-0.0020819205,0.0001815139,-0.0073660518,0.0072340363,-0.0039702318,0.0107539625,-0.0001536593
2017-07-21,0.0000000000,-0.0098844515,-0.0012165785,-0.0011100759,-0.0018862950,0.0006586372,0.0016373050,0.0001812229,0.0071819852,0.0021173314,0.0040582093,-0.0003678716
2017-07-24,0.0044354414,-0.0018429758,0.0024360482,-0.0003704000,-0.0021812229,-0.0034018467,-0.0032680223,-0.0009049583,-0.0093825949,-0.0026106033,-0.0108149802,-0.0010637348
2017-07-25,0.0124448970,0.0126170930,-0.0019094847,-0.0071636829,-0.0013112196,0.0070472206,0.0069214739,0.0106863270,-0.0056828771,0.0012463371,0.0061843678,0.0029231717
2017-07-26,-0.0067406090,0.0010637192,0.0038260582,-0.0033588970,0.0013129412,-0.0004375228,-0.0001809683,-0.0060932329,0.0095259802,0.0053527800,0.0106466487,0.0002826639
2017-07-27,-0.0055889894,0.0101701059,-0.0038114752,-0.0068656636,-0.0056822319,0.0073286611,0.0097701910,-0.0036058746,0.0024532846,0.0008665710,0.0263902151,-0.0009726883
